Song_Name,Song_Link,Artist_Name,Stream_Count,Release Date,Musical_Era,Voice_Presence,Predominant_Voice_Gender,Genre_Tags,Sub_Genre_Tags,Free Genre,Description,Instrument_Tags,Emotional_Profile,Mood_Tags,Simple_Mood_Tags,Character_Tags,Movement_Tags,Energy,BPM,Key,Meter
"Le Festin (From ""Ratatouille"") - Sleep Piano",3TOPOepJMr4s2rzoi1w33u,Malou Mellow,3547575,2023-03-22,contemporary,none,none,ambient,,piano,"a delicate, heartwarming solo piano track.",piano,balanced,"soft,delicate,nostalgic,intimate,calm,reflective","chilled,romantic,calm",playful,flowing,low,112,ebMajor,3/4
"I Will Go Sailing No More (From ""Toy Story"")",2Rsv1g3W77vmbdbpfxngeD,"Piano Mouse, Malou Mellow",1775533,2023-04-30,contemporary,none,none,ambient,,piano,"tender, intimate and delicate. piano solo melody. nostalgic and sentimental atmosphere.",piano,balanced,"soft,intimate,nostalgic,reflective,calm,warm,tender,sentimental,delicate,dreamy,peaceful,emotional,leisurely,hopeful,serene,light,melancholic,tranquil,sweet,quiet,romantic,introspective,soothing,bittersweet,graceful,thoughtful,poignant","romantic,chilled,calm",warm,flowing,low,69,dMajor,4/4
"A Dream Is A Wish Your Heart Makes (From ""Cinderella"") - Piano Version",5eX9OyL4YpctLCqBsfnd2Y,Malou Mellow,5315193,2023-02-08,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy - playful glockenspiel.,piano,negative,"lonely,calm,blue,delicate,peaceful,intimate,bittersweet,thoughtful,introspective,melancholic,quiet,reflective,nostalgic,tranquil,serene,dreamy,soft,tender","calm,sad,romantic","sparkling,ethereal,sparse,magical,playful,mysterious,warm",flowing,low,69,ebMajor,3/4
"Fairfax Castle (From ""Fable 2"")",443QsLPbz7WaI1BPwoV3Ow,"Ava Keys, Nikolai Tal",1979528,2024-05-29,contemporary,none,none,ambient,,background piano,melancholic and contemplative solo piano arpeggios create an introspective mood.,piano,negative,"nostalgic,soft,intimate,lonely,reflective,calm,melancholic,delicate,emotional,sad,sentimental,bittersweet,poignant,leisurely,thoughtful,tender,introspective,dreamy,blue,quiet,peaceful,warm,tranquil,mournful","calm,chilled,sad","sparse,warm,ethereal",flowing,low,66,dMinor,4/4
"Waiting On A Miracle (From ""Encanto"") - Soft Piano Version",2oJEfN4ldS6jZhbqbOlk9E,Nikolai Tal,3273581,2023-01-06,contemporary,none,none,ambient,,neo-classical,the well - known christian hymn for solo piano.,piano,balanced,"soft,tender,delicate,warm,peaceful,sweet,calm,intimate,innocent,serene,dreamy,reflective,light,sentimental,quiet,soothing,tranquil,nostalgic,graceful,hopeful","romantic,chilled,calm","playful,warm,sophisticated",flowing,low,80,aMajor,3/4
"Once Upon A Dream (From ""Sleeping Beauty"") - Sleep",0D36NA5BVAGGY1469rPeY7,Slumbering Tapes,2281091,2023-03-16,contemporary,none,none,ambient,,piano,dreamy and nostalgic. piano solo.,piano,balanced,"reflective,nostalgic,delicate,thoughtful,intimate,lonely,introspective,melancholic,calm,bittersweet,emotional,tender,serene","romantic,calm,sad","warm,sparkling,ethereal,playful,sparse,magical,mysterious,sophisticated",flowing,low,148,fMajor,3/4
"A Sad Song - Alex's Theme (From ""Stardew Valley"")",1qz61qswxLEcaFa812R4Gu,"Noah Ivory, Nikolai Tal",1988174,2024-05-15,contemporary,none,none,ambient,,piano,melancholic and contemplative solo piano arpeggios create an introspective mood.,piano,negative,"nostalgic,lonely,soft,reflective,calm,melancholic,intimate,emotional,sad,thoughtful,introspective,poignant,bittersweet,blue,delicate,sentimental,dreamy,leisurely,quiet,tranquil,peaceful,tender,depressing,mournful,serene,warm","calm,sad,ethereal","sparse,ethereal,warm",flowing,low,69,aMinor,4/4
"I Won't Say I'm In Love (From ""Hercules"") - Piano Version",7cQ5ZmukwHfYTb6GDJfx3K,Slumbering Tapes,3850377,2023-02-10,contemporary,none,none,ambient,,neo-classical,dreamy and peaceful. piano and synth pad only.,"piano,synth",balanced,"delicate,calm,reflective,serene,peaceful,thoughtful,introspective,warm,dreamy","calm,ethereal,romantic",ethereal,flowing,low,69,cMajor,3/4
"New Bark Town (From ""Pokémon HeartGold & SoulSilver"") - Piano",2uFezqcYa7nnnclw1l8f1g,Slumbermon,2586534,2024-01-16,contemporary,none,none,ambient,,background piano,melancholic - romantic solo piano ballad featuring a dreamy - playful synthbass as well as a grooving beat.,piano,negative,"nostalgic,calm,lonely,reflective,peaceful,melancholic,blue,bittersweet,intimate,serene,delicate,emotional,introspective,thoughtful,tender,sentimental,dreamy,tranquil,quiet,soft,warm,sad,poignant,soothing,mournful","calm,romantic,sad","sophisticated,warm,ethereal",flowing,low,69,dbMajor,4/4
"If You Can Dream (From ""Disney Princesses"") - Sleep Piano",3ywevRvFFcwTgTFpSrbD1u,Malou Mellow,1915333,2023-03-22,contemporary,none,none,ambient,,piano,"warm, flowing piano arpeggios and strums create a nostalgic, tender, tender, intimate atmosphere.",piano,balanced,"soft,reflective,warm,nostalgic,intimate,tender,sentimental,delicate,hopeful,calm,sweet,light",romantic,warm,flowing,low,129,bbMajor,4/4
"When She Loved Me (From ""Toy Story 2"") - Piano Version",4KxqLZz7uo1jDJrPkUW0bM,Slumbering Tapes,3778826,2023-02-10,contemporary,none,none,ambient,,neo-classical,"dreamy, melancholic - romantic solo piano ballad featuring a sparkling glockenspiel and a gentle synthbass in the second half.",piano,negative,"calm,nostalgic,soft,dreamy,reflective,lonely,intimate,peaceful,delicate,introspective,tranquil,thoughtful,melancholic,emotional,serene,quiet,bittersweet,blue,tender,poignant,warm,sentimental,leisurely,sad,soothing","calm,ethereal,sad","ethereal,sparse,warm,sparkling",flowing,low,93,dbMajor,4/4
"Circle Of Life (From ""The Lion King) - Piano",5IFwouTNxUdF1yW0RsYEzY,Slumbering Tapes,2192249,2023-03-03,contemporary,none,none,ambient,,piano,dreamy and nostalgic. piano solo.,piano,balanced,"calm,reflective,nostalgic,peaceful,intimate,soft,warm,tender,delicate,dreamy,serene,sentimental,quiet,tranquil,melancholic,introspective,bittersweet,thoughtful,emotional,lonely","romantic,calm,chilled",warm,flowing,low,75,bbMajor,4/4
"How Does A Moment Last Forever (From ""Beauty and the Beast"") - Sleep Piano",33evWEImU9r3mK2UijTcuj,Malou Mellow,1848926,2023-03-22,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo cello.",piano,negative,"nostalgic,reflective,soft,intimate,emotional,melancholic,calm,lonely,poignant,sentimental,delicate,bittersweet,tender,thoughtful,sad,introspective,peaceful,serene,warm,dreamy,leisurely,quiet,tranquil,blue","romantic,calm,sad",sparse,flowing,low,70,bbMajor,4/4
"Colors of the Wind (From ""Pocahontas"") - Piano Version",0E18dQ3b58llqs8YhEj6lQ,Malou Mellow,5034862,2023-02-08,contemporary,none,none,ambient,,"ambient, meditation",dreamy and nostalgic. piano and synths only.,"piano,synth",balanced,"reflective,calm,nostalgic,dreamy,delicate,peaceful,emotional,thoughtful,introspective,intimate,serene,lonely,warm,tender,bittersweet,melancholic,tranquil,soft,poignant","calm,romantic,ethereal","ethereal,sparkling,warm",flowing,low,141,dbMajor,4/4
"Dos Oruguitas (From ""Encanto"") - Soft Piano Version",1ZVpqzmxrmPqG7XvzNeIHP,Nikolai Tal,1677089,2023-01-20,contemporary,none,none,ambient,,piano,romantic and nostalgic. piano and glockenspiel only.,piano,balanced,"tender,delicate,peaceful,warm,soft,calm,intimate,serene,reflective,quiet,soothing,innocent,light,tranquil,sweet,nostalgic,dreamy,sentimental","romantic,chilled,calm","playful,warm",flowing,low,144,cMajor,4/4
"Home (From ""Beauty and the Beast"")",7uCNQAXnFjo9n9o2sWsMx9,"Piano Mouse, Slumbering Tapes",1563036,2023-04-30,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy - playful glockenspiel.,piano,negative,"lonely,thoughtful,blue,calm,melancholic,bittersweet,nostalgic,reflective,introspective,intimate,delicate,sad,peaceful,serene,tranquil","sad,calm,romantic",sparse,"flowing,steady",low,112,gMajor,4/4
"Married Life (From ""Up"") - Sleep",1DFFaGjSlKgUWe8IgC0gpC,Slumbering Tapes,3150010,2023-03-16,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,balanced,"nostalgic,reflective,calm,intimate,soft,delicate,warm,peaceful,tender,serene,light","romantic,chilled,calm",warm,"flowing,steady",low,93,fMajor,3/4
"Butter Building (From "" Kirby's Adventure"")",6YTI4xjqzBUGuq6O4UbErg,Mario Piano,42042,2024-09-11,contemporary,none,none,ambient,,piano,"melancholic, sad and reflective solo piano.",piano,negative,"nostalgic,lonely,reflective,melancholic,calm,sad,soft,intimate,poignant,emotional,bittersweet,sentimental,delicate,blue,introspective,mournful,dreamy,thoughtful,peaceful,leisurely,tender,depressing,quiet,tranquil,serene,warm","sad,calm,romantic","sparse,ethereal,warm",flowing,low,69,dbMajor,4/4
"Go The Distance (From ""Hercules"") - Sleep Piano",4kcJvL8JrS8cDlUFDFou4J,Malou Mellow,1919023,2023-03-22,contemporary,none,none,ambient,,piano,"tender, flowing solo piano melody and nostalgic arpeggios create a sense of forward motion and hopeful warmth.",piano,balanced,"soft,intimate,nostalgic,tender,sweet,warm,delicate,reflective,calm,leisurely,sentimental,bright,light,hopeful,innocent,graceful,peaceful,dreamy,serene","romantic,chilled",warm,flowing,low,74,ebMajor,4/4
"Les Choristes (From ""Les Choristes"")",6kl542zM0aF1n9HDMGcZnf,Nikolai Tal,316839,2024-06-05,contemporary,none,none,ambient,,piano,romantic - melancholic solo piano ballad featuring a dreamy - playful synthbass as well as a grooving beat.,piano,balanced,"nostalgic,reflective,delicate,melancholic,calm","calm,chilled,romantic","warm,ethereal,playful",flowing,low,62,dMinor,4/4
"Colors Of The Wind (From ""Pocahontas"") - Piano",1bkIlUggIwfviwrndV2F0b,Slumbering Tapes,2303440,2023-03-03,contemporary,none,none,ambient,,piano,gentle and emotive solo piano arrangement of the well - known childrens song.,piano,balanced,"reflective,intimate,delicate,tender,nostalgic,calm,peaceful,sentimental,warm,soft,serene,emotional,graceful,dreamy,melancholic,light,introspective,quiet,romantic,tranquil,bittersweet,hopeful","romantic,calm,chilled",warm,flowing,low,75,dbMajor,4/4
"Feed the Birds / Tuppence A Bag (From ""Mary Poppins"") - Sleep Piano",2dfSDVCpAXeqadmSzRj2G0,Malou Mellow,1665070,2023-03-22,contemporary,none,none,ambient,,neo-classical,"slow, reflective solo piano theme, nostalgic and heartfelt. nostalgic for romance and human drama.",piano,negative,"nostalgic,reflective,soft,intimate,calm,sentimental,melancholic,delicate,tender,emotional,warm,poignant,dreamy,peaceful,lonely,introspective,leisurely,thoughtful,bittersweet,sad,serene,graceful,light,tranquil","romantic,sad,chilled",warm,"flowing,steady",low,66,fsMajor,4/4
"Isabela La Perfecta (From ""Encanto"") - Piano Version",1qVqTBuZ6JYUlvKdOHKXfp,Nikolai Tal,4598033,2022-11-18,contemporary,none,none,ambient,,piano,"a reflective, solo piano melody, mournful, nostalgic, and simple.",piano,negative,"reflective,sad,emotional,poignant,melancholic,lonely,nostalgic,thoughtful,introspective,bittersweet,calm,mournful,blue,sentimental,intimate,delicate,serene,solemn,serious","sad,calm,romantic",sparse,flowing,low,69,gMinor,4/4
"Reflection (From ""Mulan"") - Piano",0r3N9suES1GM9i3i8sGdIo,Slumbering Tapes,2047945,2023-03-16,contemporary,none,none,ambient,,piano,"gentle, reflective piano, and high piano notes create a mood of warmth and tenderness.",piano,negative,"nostalgic,soft,reflective,intimate,calm,melancholic,delicate,tender,lonely,sentimental,thoughtful,warm,emotional,introspective,bittersweet,peaceful,dreamy,poignant,serene,leisurely,quiet","romantic,calm,sad","sparse,warm","flowing,steady",low,72,gMajor,4/4
"Lead The Way (From ""Raya and the Last Dragon"")",3rzQoRtA9lHSJq3xnbQ7zc,Piano Mouse,1658446,2023-04-30,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"nostalgic,reflective,intimate,lonely,calm,bittersweet,melancholic,introspective,soft","romantic,calm,chilled","sparse,warm,playful",flowing,low,77,eMajor,4/4
"Bella Notte (From ""Lady And The Tramp"") - Sleep Piano",1T5e1VqlCrG9bodG4rSoSU,Malou Mellow,1543773,2023-03-22,contemporary,none,none,ambient,,neo-classical,"tender, intimate piano and strings create a feeling of warmth before returning to the past.",piano,balanced,"nostalgic,reflective,soft,calm,intimate,warm,melancholic,leisurely,serene,thoughtful","romantic,calm,chilled","sparse,warm","flowing,steady",low,70,fMajor,3/4
"One Summer Day (From ""Spirited Away"") [Piano Version]",4gdKxVBc0twj6CeXjGTqhz,Nikolai Tal,10286685,2022-07-13,contemporary,none,none,"classical,ambient",,background piano,"dreamy - romantic solo piano ballad featuring a catchy, sparkling theme.",piano,balanced,"calm,reflective,delicate,intimate,soft,peaceful,nostalgic,tender,serene,warm,dreamy,melancholic,introspective,quiet,tranquil,light","romantic,calm,chilled","warm,playful,sophisticated,ethereal",flowing,low,75,bMajor,4/4
"AEIOU, The Caterpillar Song (From ""Alice In Wonderland"") - Piano Version",49ra2TlFvq7TAxTpijuPYv,Slumbering Tapes,3664729,2023-02-10,contemporary,none,none,ambient,,piano,dreamy and nostalgic. piano solo.,piano,negative,"nostalgic,lonely,calm,reflective,melancholic,soft,intimate,sad,blue,bittersweet,thoughtful,peaceful,poignant,introspective,delicate,emotional,quiet,dreamy,sentimental,mournful,serene,tranquil,leisurely","sad,calm,ethereal","ethereal,sparse,warm","flowing,steady",low,119,dMinor,3/4
"Beauty And The Beast (From ""Beauty And The Beast"") - Sleep Piano",6CUlmsBZpMLli6K7f3BTGE,Malou Mellow,1580986,2023-03-22,contemporary,none,none,ambient,,piano,tender and nostalgic. piano solo for romance.,piano,balanced,"soft,intimate,nostalgic,sentimental,reflective,tender,calm,warm,romantic,peaceful,delicate,melancholic,dreamy,graceful,quiet,light,lyrical,serene,sweet,loving,leisurely,soothing,bittersweet,tranquil",romantic,"warm,sophisticated,playful",flowing,low,168,eMajor,4/4
"I See The Light (From ""Tangled"") - Sleep",1l6RDXlKyfjSIqwC64uNqF,Slumbering Tapes,2071339,2023-03-16,contemporary,none,none,ambient,,piano,gentle and emotive solo piano arrangement of the well - known children's song. well - suited as a score for drama or romance!,piano,balanced,"intimate,soft,tender,nostalgic,warm,reflective,delicate,sentimental,calm,peaceful,sweet,light,innocent,romantic,serene,dreamy,quiet,hopeful,loving,melancholic,tranquil,emotional,graceful,bittersweet","romantic,chilled,calm",warm,flowing,low,73,cMajor,4/4
"Baby Mine (From ""Dumbo"") - Sleep Piano",2jtJzgOHr13TX0CS1HSZfo,Malou Mellow,1526161,2023-03-22,contemporary,none,none,ambient,,piano,warm and tender solo piano theme.,piano,balanced,"soft,nostalgic,intimate,reflective,tender,calm,warm,sentimental,delicate,peaceful,sweet,leisurely,graceful,light,serene,dreamy,hopeful,soothing,tranquil,quiet,innocent","romantic,chilled,calm",warm,"flowing,steady",low,63,aMajor,3/4
"What Else Can I Do? (From ""Encanto"") - Piano Version",0EpkvOcdk5AimAQI3U0kud,Nikolai Tal,2932385,2022-11-04,contemporary,none,none,ambient,,instrumental worship,warm and tender piano solo create a feeling of warmth before the heart - felt emotion.,piano,balanced,"reflective,nostalgic,warm,calm,sentimental,intimate,emotional,melancholic,hopeful,tender,dreamy,introspective,delicate,poignant,peaceful,thoughtful,soft,serene,bittersweet,lonely,light,sad,quiet","romantic,chilled,calm",warm,flowing,low,116,bMajor,4/4
"Dr. Finkelstein (From ""The Nightmare Before Christmas: Oggie's Revenge"")",6KxHGR3KIV0Yj1QSeSAaf9,Piano Mouse,1606877,2023-04-30,contemporary,none,none,ambient,,neo-classical,"dreamy, nostalgic solo piano chords create a melancholic atmosphere. well - suited as a score for drama or romance!",piano,negative,"nostalgic,soft,intimate,reflective,delicate,melancholic,thoughtful,leisurely",romantic,sparse,flowing,low,79,bMinor,4/4
"You're Welcome (From ""Moana"") - Piano",2wgIALskpNDR9IVKh03hfa,Slumbering Tapes,1680722,2023-03-03,contemporary,none,none,ambient,,"ambient, downtempo, piano, chill out, background music, minimalism, new age",romantic and nostalgic theme. piano solo.,piano,negative,"peaceful,calm,intimate,tender,reflective,soft,quiet,dreamy,delicate,warm,serene,nostalgic,tranquil,sentimental,soothing,introspective,melancholic,lonely,bittersweet,relaxed,blue,light,innocent,thoughtful,romantic","romantic,calm,chilled",warm,flowing,low,166,cMajor,4/4
"Closing Song (From ""The Nightmare Before Christmas"") - Piano Version",3ZQskcPQvrHHTaOJ4Zy0KU,Malou Mellow,4587064,2023-02-08,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"lonely,blue,sad,melancholic,bittersweet,thoughtful,mournful,introspective,poignant,nostalgic,reflective,calm,barren,emotional,depressing,spiritual,peaceful,delicate,serene,serious","sad,calm,ethereal","ethereal,sparse,mysterious","flowing,nonrhythmic,steady",low,70,fsMajor,3/4
"The Shire (From ""The Lord of the Rings: The Fellowship of the Ring"") - Piano Version",1EGcOcgrHsfhQ0wCjyZyd2,Elden Tales,3898601,2023-01-13,contemporary,none,none,"classical,ambient",,neo classical,"gentle, reflective piano and strings.",piano,balanced,"reflective,nostalgic,calm,intimate,soft,delicate,warm,tender,dreamy,thoughtful,peaceful,introspective,melancholic,lonely,bittersweet,sentimental,serene","romantic,chilled,calm",warm,flowing,low,75,dMajor,4/4
"I'll Make A Man Out Of You (From ""Mulan"") - Piano",4qW9dkbvS2oyL8NtxPgAzQ,Slumbering Tapes,1728256,2023-03-16,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.",piano,negative,"nostalgic,lonely,reflective,melancholic,calm,sad,soft,dreamy,introspective,intimate,bittersweet,poignant,blue,thoughtful,emotional,leisurely,peaceful,mournful,quiet,tranquil,serene,delicate","sad,calm,romantic","sparse,ethereal","flowing,steady",low,77,eMinor,4/4
"Animal Friends / With A Smile and a Song (From ""Snow White and the Seven Dwarfs"") - Sleep Piano",2s2PPqvvJdekogJk9ievgu,Malou Mellow,1506848,2023-03-22,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo piano.",piano,balanced,"soft,nostalgic,intimate,reflective,tender,delicate,sentimental,warm,calm,emotional,light,hopeful,leisurely,peaceful,melancholic,sweet,serene","romantic,chilled,calm",warm,flowing,low,79,ebMajor,4/4
"When She Showed Me Love (From ""Toy Story 2"") - Sleepy Version",5vzgZEKkiIJ4S80G5tsR5S,Slumbering Tapes,3539820,2023-02-10,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.","bassGuitar,piano",negative,"reflective,nostalgic,lonely,calm,melancholic,thoughtful,introspective,intimate,bittersweet,dreamy,soft,leisurely,delicate,poignant,blue,sad","sad,romantic,calm","warm,sparse,ethereal",flowing,low,81,fMajor,4/4
"House At Pooh Corner (From ""Winnie the Pooh"")",1Oqct2tMcZva5HU1smH2ax,Piano Mouse,1510787,2023-04-30,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo violin.",piano,balanced,"nostalgic,reflective,intimate,soft,sentimental,calm,emotional,delicate,tender,warm,melancholic,light,thoughtful,poignant,bittersweet,hopeful,introspective,leisurely,serene","romantic,chilled,sad","warm,sparse,sophisticated","flowing,steady",low,66,dMajor,4/4
"Colombia, Mi Encanto (From ""Encanto"") - Piano Version",23pxInEHXWptrA74xqtGBk,Nikolai Tal,4617051,2022-09-30,contemporary,none,none,ambient,,"instrumental, worship, piano",warm and tender solo piano piece with a hint of bittersweet longing.,piano,balanced,"reflective,warm,nostalgic,soft,calm,tender,hopeful,intimate,delicate,sentimental,peaceful,dreamy,serene,emotional,light","romantic,chilled,calm",warm,flowing,low,87,cMajor,4/4
"Everybody Wants To Be A Cat (From ""The Aristocrats"") - Sleep",14aEAOZIeMYG9VuG801JWp,Slumbering Tapes,1641125,2023-03-16,contemporary,none,none,ambient,,neo-classical,"tender, reflective piano, and introspective ending.",piano,balanced,"soft,calm,intimate,nostalgic,reflective,peaceful,dreamy,delicate,tranquil,tender,warm,leisurely,quiet,serene,thoughtful,introspective,lonely,sentimental,light,melancholic,soothing,emotional,hopeful,bittersweet,sweet,innocent","calm,chilled,romantic","sparse,warm","flowing,steady",low,75,cMinor,4/4
"Fly to Your Heart (From ""Tinker Bell"") - Sleep Piano",6fmaEo1AkMpTySGK83SLDy,Malou Mellow,1406952,2023-03-22,contemporary,none,none,ambient,,neo-classical,"beautiful, tender solo piano melody and peaceful arpeggios create an introspective atmosphere.",piano,balanced,"soft,nostalgic,intimate,leisurely,reflective,calm,tender,delicate,sentimental,warm,sweet,emotional,melancholic,light","romantic,chilled,calm","sparse,warm","flowing,steady",low,69,fsMajor,3/4
"For the First Time in Forever (From ""Frozen"") - Piano Version",2f6lNNaQDMWXlDV4H62wXp,Nikolai Tal,2913548,2022-10-21,contemporary,none,none,ambient,,instrumental worship,warm and tender solo piano theme with nostalgic sentiment.,piano,balanced,"reflective,sentimental,warm,soft,nostalgic,intimate,tender,calm,peaceful,dreamy,hopeful,delicate,romantic,emotional,serene,melancholic,quiet,loving,graceful,introspective,poignant,soothing,bittersweet,light,tranquil,leisurely,thoughtful","romantic,chilled,calm","warm,sophisticated",flowing,low,92,fMajor,4/4
"Prince Ali (From ""Aladdin"") - Piano",5nP06B7wfKtWtCzPrXP9ZD,Slumbering Tapes,1940613,2023-03-03,contemporary,none,none,ambient,,piano,a dreamy and emotional contemporary piano track.,piano,negative,"calm,reflective,nostalgic,peaceful,delicate,intimate,melancholic,lonely,dreamy,soft,quiet,introspective,tender,thoughtful,bittersweet,blue,tranquil,serene,sentimental,warm,poignant,sad","romantic,sad,calm","warm,magical,mysterious,sophisticated,ethereal,sparkling,playful",flowing,low,77,bMinor,4/4
"The Bridge Between The Worlds (From ""The Legend of Korra"") - Piano Version",1dcYrQ609g4THnAQPVqAGO,reimagined,2961619,2023-02-03,contemporary,none,none,"classical,ambient",,background piano,"sparse, sombre piano chords create a melancholic atmosphere.",piano,negative,"nostalgic,soft,reflective,emotional,lonely,melancholic,calm,intimate,poignant,sad,thoughtful,sentimental,introspective,bittersweet,leisurely,delicate,blue,tender,dreamy,quiet,warm,depressing,peaceful,tranquil,mournful,concerned,serene,hopeful","sad,calm,chilled",sparse,"flowing,steady",low,69,dMinor,3/4
"La La Lu (From ""Lady and the Tramp"") - Sleep Piano",27iQrKrN74ANEGsfABsrvh,Malou Mellow,1377578,2023-03-22,contemporary,none,none,ambient,,piano,warm and tender solo piano theme with nostalgic sentiment.,piano,balanced,"reflective,soft,nostalgic,warm,intimate,tender,calm,peaceful,delicate,serene,sentimental,light","romantic,chilled,calm",warm,"flowing,steady",low,69,fMajor,3/4
"Remember Me (From ""Coco"") - Piano Version",1fxuCk1P5nP3A63R3J76RL,Slumbering Tapes,4457446,2023-02-10,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"nostalgic,reflective,emotional,sentimental,melancholic,delicate,intimate,calm,tender,soft,warm,poignant,thoughtful,lonely,sad,bittersweet,peaceful,introspective,dreamy,serene,romantic,graceful,blue,tranquil,hopeful","romantic,sad,chilled","warm,sophisticated",flowing,low,66,cMajor,4/4
"Rainbow Connection (From ""The Muppet Movie"") [Piano Version]",5NhOwzRnBXvnnH2QDzaDwv,Nikolai Tal,3292453,2022-09-09,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy solo acoustic guitar.,piano,balanced,"tender,delicate,reflective,warm,peaceful,serene,calm,intimate,nostalgic,soft",romantic,"warm,sophisticated,playful",flowing,low,66,bbMajor,3/4
"Everyone Knows Juanita (From ""Coco"")",31w9zhjtBSffwhRgjWiJdA,Piano Mouse,1469748,2023-04-30,contemporary,none,none,ambient,,neo-classical,"tender, reflective piano, and heart - wrenching piano, solo cello and simple accompaniment, evoking nostalgia.",piano,balanced,"nostalgic,soft,reflective,warm,intimate,emotional,hopeful,calm,leisurely,sentimental,tender,delicate,dreamy,light,serene","romantic,chilled,calm",warm,flowing,low,66,aMajor,3/4
"Be Our Guest (From ""Beauty And The Beast"") - Piano",6YFIW0CAVMFFxLpSV2mVAV,Slumbering Tapes,1664870,2023-03-03,contemporary,none,none,ambient,,neo-classical,romantic and nostalgic solo piano track.,piano,negative,"nostalgic,calm,reflective,intimate,soft,lonely,delicate,peaceful,melancholic,tender,bittersweet,introspective,thoughtful,quiet,warm,blue,serene,dreamy,sentimental,tranquil,emotional,light,poignant","romantic,calm,sad",warm,"flowing,steady",low,140,gMajor,4/4
"¡Hola Casita! (From ""Encanto"") - Solo Piano Version",57hQTju8PNdHfUt7TbBY5W,Nikolai Tal,3851497,2022-10-07,contemporary,none,none,classical,,piano cover,"a reflective, solo piano melody, played on the arpeggios. well - suited as a score track for drama or romance!",piano,negative,"reflective,nostalgic,sentimental,soft,intimate,emotional,calm,warm,melancholic,tender,poignant,delicate,hopeful,peaceful,introspective,serene,dreamy,bittersweet","romantic,chilled,calm","warm,sophisticated",flowing,low,77,cMinor,4/4
"君をのせて / Carrying You (From ""Laputa Castle In The Sky"") - Instrumental Piano",2cVFJcf0DtAmC42zwBKsHX,Architect of Dreams,11455447,2023-01-12,contemporary,none,none,"classical,ambient",,background piano,"gentle, reflective piano and strings.",piano,negative,"soft,calm,delicate,intimate,reflective,peaceful,nostalgic,tender,warm,dreamy,quiet,tranquil,serene,sentimental,introspective,thoughtful,melancholic,light,lonely,bittersweet,soothing,leisurely,innocent,sweet","romantic,chilled,calm",warm,"flowing,steady",low,102,fsMajor,4/4
"When She Loved Me (From ""Toy Story 2"") - Piano Version",4KxqLZz7uo1jDJrPkUW0bM,Slumbering Tapes,3778826,2023-02-10,contemporary,none,none,ambient,,neo-classical,"dreamy, melancholic - romantic solo piano ballad featuring a sparkling glockenspiel and a gentle synthbass in the second half.",piano,negative,"calm,nostalgic,soft,dreamy,reflective,lonely,intimate,peaceful,delicate,introspective,tranquil,thoughtful,melancholic,emotional,serene,quiet,bittersweet,blue,tender,poignant,warm,sentimental,leisurely,sad,soothing","calm,ethereal,sad","ethereal,sparse,warm,sparkling",flowing,low,93,dbMajor,4/4
"Route 209 (Day) (From ""Pokémon Diamond & Red"") - Piano",6bhxOXGVMZZC5s22MYYKIC,Slumbermon,2112023,2024-01-16,contemporary,none,none,ambient,,piano,melancholic and nostalgic. piano solo.,piano,balanced,"reflective,delicate,nostalgic,tender,peaceful,warm,serene,calm,sentimental,intimate,emotional,bittersweet,melancholic,thoughtful","romantic,chilled,calm","sophisticated,warm",flowing,low,64,dbMajor,4/4
"Loyal Brave True (From ""Mulan"") - Sleepy Piano",1VE5sZOYkQNqtPDjjAJCEw,Nikolai Tal,3611445,2022-09-02,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy solo cello.,piano,balanced,"reflective,nostalgic,delicate,calm,emotional,serene,intimate,tender,soft,warm,peaceful,thoughtful",romantic,"sophisticated,warm",flowing,low,74,fMinor,3/4
"If You Can Dream (From ""Disney Princesses"") - Piano",54gfr4VbMzWKESRMF50kQj,Malou Mellow,1265399,2023-03-22,contemporary,none,none,ambient,,neo-classical,"gentle, flowing solo piano arrangement of'prelude no. 1 cello melody.",piano,balanced,"soft,nostalgic,reflective,intimate,tender,delicate,sentimental,warm,calm,graceful,romantic,peaceful,light,emotional,sweet,serene,melancholic,hopeful",romantic,"sophisticated,warm",flowing,low,66,bbMajor,4/4
